gate,svd_dim,model,sensor,sensor_family__previous,n_cal__previous,alpha__previous,order_statistic_rank__previous,threshold__previous,null_median__previous,null_max__previous,rule__previous,sensor_family__corrected,n_cal__corrected,alpha__corrected,order_statistic_rank__corrected,threshold__corrected,null_median__corrected,null_max__corrected,rule__corrected,delta
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0126877592348204,0.0030239038585592,0.0205405240651723,fire if value > threshold,joint_outcome,200,0.05,191,0.0126877592348204,0.0030239038585592,0.0205405240651723,fire if value > threshold,0.0
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.234375,0.109375,0.265625,fire if value > threshold,joint_outcome,200,0.05,191,0.234375,0.109375,0.265625,fire if value > threshold,0.0
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0399231908800861,0.0318692134702753,0.0458390023753854,fire if value > threshold,feature,200,0.05,191,0.0381481747402973,0.03032524018659875,0.0460083727113008,fire if value > threshold,-0.001775016139788796
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.2,0.0,0.5,fire if value > threshold,feature,200,0.05,191,0.2,0.0,0.5,fire if value > threshold,0.0
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,0.0
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,0.0
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.1033853752076668,0.0,0.2221083644055888,fire if value > threshold,feature,200,0.05,191,0.1033853752076668,0.0,0.2221083644055888,fire if value > threshold,0.0
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0038213533661727,0.0005005924029725,0.0072067821544651,fire if value > threshold,prediction,200,0.05,191,0.0038213533661727,0.0005005924029725,0.0072067821544651,fire if value > threshold,0.0
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0859375,0.03125,0.1171875,fire if value > threshold,prediction,200,0.05,191,0.0859375,0.03125,0.1171875,fire if value > threshold,0.0
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.1017310181895403,0.0736651610825121,0.1228710869777003,fire if value > threshold,prediction,200,0.05,191,0.099513126733855,0.07271368705475695,0.1209423459615487,fire if value > threshold,-0.0022178914556853085
gate5b_id_ton_iot,10,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,10,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0122480807434969,0.0041272621614494,0.0182664580200478,fire if value > threshold,joint_outcome,200,0.05,191,0.0122480807434969,0.0041272621614494,0.0182664580200478,fire if value > threshold,0.0
gate5b_id_ton_iot,10,svc_rbf,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,10,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.234375,0.109375,0.28125,fire if value > threshold,joint_outcome,200,0.05,191,0.234375,0.109375,0.28125,fire if value > threshold,0.0
gate5b_id_ton_iot,10,svc_rbf,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,10,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0399231908781199,0.0318692134703599,0.0458390023731936,fire if value > threshold,feature,200,0.05,191,0.0381481747402973,0.03032524018659875,0.0460083727113008,fire if value > threshold,-0.0017750161378225979
gate5b_id_ton_iot,10,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.2,0.0,0.5,fire if value > threshold,feature,200,0.05,191,0.2,0.0,0.5,fire if value > threshold,0.0
gate5b_id_ton_iot,10,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,0.0
gate5b_id_ton_iot,10,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,0.0
gate5b_id_ton_iot,10,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.1117862774159558,0.0,0.2194989368323009,fire if value > threshold,feature,200,0.05,191,0.1117862774159558,0.0,0.2194989368323009,fire if value > threshold,0.0
gate5b_id_ton_iot,10,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,10,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0071468042529941,0.0009367926693835,0.0127890954890542,fire if value > threshold,prediction,200,0.05,191,0.0071468042529941,0.00093679266938355,0.0127890954890542,fire if value > threshold,0.0
gate5b_id_ton_iot,10,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.1015625,0.0390625,0.140625,fire if value > threshold,prediction,200,0.05,191,0.1015625,0.0390625,0.140625,fire if value > threshold,0.0
gate5b_id_ton_iot,10,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0738906422554441,0.0471911823915037,0.0848554269057557,fire if value > threshold,prediction,200,0.05,191,0.0740402443297314,0.0457843426492688,0.0827992974963508,fire if value > threshold,0.00014960207428729722
gate5b_id_ton_iot,10,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0124181314468989,0.0041783322010148,0.0220585885694623,fire if value > threshold,joint_outcome,200,0.05,191,0.0124181314468989,0.0041783322010148,0.0220585885694623,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.234375,0.109375,0.34375,fire if value > threshold,joint_outcome,200,0.05,191,0.234375,0.109375,0.34375,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0421893849070693,0.0316297770855434,0.0471189322491872,fire if value > threshold,feature,200,0.05,191,0.0409288005967085,0.031061411304672548,0.0462205988116818,fire if value > threshold,-0.0012605843103607947
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.25,0.0,0.5,fire if value > threshold,feature,200,0.05,191,0.25,0.0,0.5,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0920165500745955,0.0,0.2172242535717773,fire if value > threshold,feature,200,0.05,191,0.0920165500745955,0.0,0.2172242535717773,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0050598894866084,0.0006041016554415,0.013406916959232,fire if value > threshold,prediction,200,0.05,191,0.0050598894866084,0.0006041016554415,0.013406916959232,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.09375,0.03125,0.1484375,fire if value > threshold,prediction,200,0.05,191,0.09375,0.03125,0.1484375,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0924847347450427,0.0705610103688572,0.1297639696519641,fire if value > threshold,prediction,200,0.05,191,0.0926752186227005,0.0687140577346954,0.1274846299384061,fire if value > threshold,0.00019048387765781272
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0150396536516789,0.0029182188827612,0.0206662917830179,fire if value > threshold,joint_outcome,200,0.05,191,0.0150396536516789,0.0029182188827612003,0.0206662917830179,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.25,0.109375,0.3125,fire if value > threshold,joint_outcome,200,0.05,191,0.25,0.109375,0.3125,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0421893849070693,0.0316297770855434,0.0471189322491872,fire if value > threshold,feature,200,0.05,191,0.0409288005967085,0.031061411304672548,0.0462205988116818,fire if value > threshold,-0.0012605843103607947
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.25,0.0,0.5,fire if value > threshold,feature,200,0.05,191,0.25,0.0,0.5,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0920165500745955,0.0,0.2172242535717773,fire if value > threshold,feature,200,0.05,191,0.0920165500745955,0.0,0.2172242535717773,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0039980895094207,0.0005303486890503,0.0124973231177925,fire if value > threshold,prediction,200,0.05,191,0.0039980895094207,0.0005303486890503,0.0124973231177925,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0859375,0.03125,0.1484375,fire if value > threshold,prediction,200,0.05,191,0.0859375,0.03125,0.1484375,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0914228835608598,0.069334179000797,0.1021138085084797,fire if value > threshold,prediction,200,0.05,191,0.0903817191875089,0.0666206163580566,0.096425347936113,fire if value > threshold,-0.001041164373350903
gate5b_id_ton_iot,12,qsvc_z_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0120582652205471,0.0031705739769726,0.0188095662131508,fire if value > threshold,joint_outcome,200,0.05,191,0.0120582652205471,0.0031705739769726,0.0188095662131508,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.21875,0.109375,0.25,fire if value > threshold,joint_outcome,200,0.05,191,0.21875,0.109375,0.25,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0421893849070693,0.0316297770855434,0.0471189322491872,fire if value > threshold,feature,200,0.05,191,0.0409288005967085,0.031061411304672548,0.0462205988116818,fire if value > threshold,-0.0012605843103607947
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.25,0.0,0.5,fire if value > threshold,feature,200,0.05,191,0.25,0.0,0.5,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0920165500745955,0.0,0.2172242535717773,fire if value > threshold,feature,200,0.05,191,0.0920165500745955,0.0,0.2172242535717773,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0036992302461389,0.0004961190081177,0.0069168521343085,fire if value > threshold,prediction,200,0.05,191,0.0036992302461389,0.0004961190081177,0.0069168521343085,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0859375,0.03125,0.1171875,fire if value > threshold,prediction,200,0.05,191,0.0859375,0.03125,0.1171875,fire if value > threshold,0.0
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0940653575201891,0.0682179189783976,0.1030361885876954,fire if value > threshold,prediction,200,0.05,191,0.0933373021320921,0.0677181361900134,0.1022511409942251,fire if value > threshold,-0.0007280553880970042
gate5b_id_ton_iot,12,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0140305356217192,0.0035507510360545,0.0233852018788625,fire if value > threshold,joint_outcome,200,0.05,191,0.0140305356217192,0.00355075103605455,0.0233852018788625,fire if value > threshold,0.0
gate5b_id_ton_iot,12,svc_rbf,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.21875,0.109375,0.28125,fire if value > threshold,joint_outcome,200,0.05,191,0.21875,0.109375,0.28125,fire if value > threshold,0.0
gate5b_id_ton_iot,12,svc_rbf,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0421893849071147,0.0316297770829658,0.0471189322465251,fire if value > threshold,feature,200,0.05,191,0.0409288005967085,0.031061411304672548,0.0462205988116818,fire if value > threshold,-0.001260584310406196
gate5b_id_ton_iot,12,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.25,0.0,0.5,fire if value > threshold,feature,200,0.05,191,0.25,0.0,0.5,fire if value > threshold,0.0
gate5b_id_ton_iot,12,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0004888385244522,0.0079589979174945,fire if value > threshold,0.0
gate5b_id_ton_iot,12,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.03125,0.125,fire if value > threshold,0.0
gate5b_id_ton_iot,12,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0920783002022315,0.0,0.2080780525619421,fire if value > threshold,feature,200,0.05,191,0.0920783002022315,0.0,0.2080780525619421,fire if value > threshold,0.0
gate5b_id_ton_iot,12,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate5b_id_ton_iot,12,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.006837185093323,0.0006806696681912,0.0127890954890542,fire if value > threshold,prediction,200,0.05,191,0.006837185093323,0.0006806696681912,0.0127890954890542,fire if value > threshold,0.0
gate5b_id_ton_iot,12,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.09375,0.03125,0.140625,fire if value > threshold,prediction,200,0.05,191,0.09375,0.03125,0.140625,fire if value > threshold,0.0
gate5b_id_ton_iot,12,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0885659049093029,0.0660115965051003,0.1117119161817073,fire if value > threshold,prediction,200,0.05,191,0.0852054392109207,0.06488767961404684,0.1089222456678521,fire if value > threshold,-0.0033604656983821923
gate5b_id_ton_iot,12,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,8,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.012876018188763,0.0032508639697081,0.0232582773344248,fire if value > threshold,joint_outcome,200,0.05,191,0.012876018188763,0.0032508639697081,0.0232582773344248,fire if value > threshold,0.0
gate6_ood_unsw,8,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,8,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.25,0.1171875,0.40625,fire if value > threshold,joint_outcome,200,0.05,191,0.25,0.1171875,0.40625,fire if value > threshold,0.0
gate6_ood_unsw,8,qsvc_zz_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,8,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0724479505734017,0.0548942654271993,0.0893230908484874,fire if value > threshold,feature,200,0.05,191,0.0687068483554861,0.05294217910095075,0.087614019080635,fire if value > threshold,-0.0037411022179155984
gate6_ood_unsw,8,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.5,0.0,1.0,fire if value > threshold,feature,200,0.05,191,0.5,0.0,1.0,fire if value > threshold,0.0
gate6_ood_unsw,8,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0002748343945789,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0002748343945789,0.0060667435555779,fire if value > threshold,0.0
gate6_ood_unsw,8,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.0234375,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.0234375,0.109375,fire if value > threshold,0.0
gate6_ood_unsw,8,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.104952319939495,0.0,0.1714119314738213,fire if value > threshold,feature,200,0.05,191,0.104952319939495,0.0,0.1714119314738213,fire if value > threshold,0.0
gate6_ood_unsw,8,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,8,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0049368330475972,0.0005167720932959,0.020821532349747,fire if value > threshold,prediction,200,0.05,191,0.0049368330475972,0.0005167720932959,0.020821532349747,fire if value > threshold,0.0
gate6_ood_unsw,8,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.09375,0.03125,0.203125,fire if value > threshold,prediction,200,0.05,191,0.09375,0.03125,0.203125,fire if value > threshold,0.0
gate6_ood_unsw,8,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0943189971039954,0.0700015181307688,0.106107225016672,fire if value > threshold,prediction,200,0.05,191,0.093284296950883,0.0693414197695066,0.1062632581000398,fire if value > threshold,-0.0010347001531123973
